market_id,official_area_code,official_area_name,official_area_type,official_base_year,geometry_version,relation_type,overlap_area_m2,market_overlap_ratio,official_overlap_ratio,confidence,source_id,checked_at,match_basis
SEOUL-DONGDAEMUN-JEONNONG,3130090,청량리종합시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:청량리
SEOUL-DONGDAEMUN-JEONNONG,3130092,청량리농수산물시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:청량리
SEOUL-DONGDAEMUN-JEONNONG,3130094,청량리청과물시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:청량리
SEOUL-DONGDAEMUN-JEONNONG,3130095,청량리전통시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:청량리
SEOUL-DONGDAEMUN-JEONNONG,3110201,전농119안전센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:전농
SEOUL-DONGDAEMUN-JEONNONG,3110202,전농1동주민센터(전농시장),골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:전농
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3110181,신설동역 9번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신설|신설동역|신설동
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3120062,신설동역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신설|신설동역|신설동
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3110187,제기동역 6번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:제기|제기동
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3110189,제기동역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:제기|제기동
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3130086,서울약령시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:서울약령시장
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3130087,경동광성상가(경동시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:경동시장
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3130088,경동시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:경동시장
SEOUL-DONGDAEMUN-JEGI-YONGDU-SINSEOL,3110182,용두희망어린이공원,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:용두
SEOUL-JUNGNANG-SANGBONG,3110255,상봉역 4번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:상봉|상봉역
SEOUL-JUNGNANG-SANGBONG,3110257,상봉역 7번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:상봉|상봉역
SEOUL-JUNGNANG-SANGBONG,3110262,상봉역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:상봉|상봉역
SEOUL-JUNGNANG-SANGBONG,3120069,상봉역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:상봉|상봉역
SEOUL-JUNGNANG-SANGBONG,3110237,메가박스 상봉,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:상봉
SEOUL-JUNGNANG-MANGU,3110265,망우역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:망우|망우역
SEOUL-JUNGNANG-MANGU,3110267,망우역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:망우|망우역
SEOUL-JUNGNANG-MANGU,3110268,망우3동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:망우
SEOUL-JUNGNANG-MANGU,3110275,하나은행 망우동지점,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:망우
SEOUL-JUNGNANG-MANGU,3110278,망우본동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:망우
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3110259,사가정역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:사가정|사가정역
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3110261,사가정역 4번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:사가정|사가정역
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3120068,사가정역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:사가정|사가정역
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3130110,면목골목시장(면목시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:면목|면목시장
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3130112,사가정시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:사가정
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3110242,면목5동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:면목
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3110256,면목2동체육관,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:면목
SEOUL-JUNGNANG-MYEONMOK-SAGAJEONG,3110260,면목역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:면목
SEOUL-JUNGNANG-SINNAE,3110271,신내역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신내|신내역
SEOUL-JUNGNANG-SINNAE,3110279,신내역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신내|신내역
SEOUL-JUNGNANG-SINNAE,3110272,신내1동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신내
SEOUL-JUNGNANG-SINNAE,3110276,신내IC북측,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:신내
SEOUL-JUNGNANG-JUNGHWA,3110244,중화역 4번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:중화|중화역
SEOUL-JUNGNANG-JUNGHWA,3110249,중화역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:중화|중화역
SEOUL-JUNGNANG-JUNGHWA,3110240,태릉시장 특화거리,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:태릉시장
SEOUL-JUNGNANG-JUNGHWA,3130108,태능엔터피아(태릉시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:태릉시장
SEOUL-JUNGNANG-JUNGHWA,3110245,KB국민은행 중화동지점,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:중화
SEOUL-JUNGNANG-JUNGHWA,3130105,장미제일시장(중화동제일시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:중화
SEOUL-SEONGBUK-SUNGSHIN,3110296,성신여대입구역 4번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:성신여대|성신여대입구역|성신여대입구
SEOUL-SEONGBUK-SUNGSHIN,3110301,성신여대입구역 7번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:성신여대|성신여대입구역|성신여대입구
SEOUL-SEONGBUK-SUNGSHIN,3110303,성신여대입구역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:성신여대|성신여대입구역|성신여대입구
SEOUL-SEONGBUK-SUNGSHIN,3120072,성신여대,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:성신여대
SEOUL-SEONGBUK-SUNGSHIN,3130120,돈암시장(돈암제일시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돈암시장
SEOUL-SEONGBUK-ANAM-KOREAUNIV,3110312,안암역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:안암|안암역
SEOUL-SEONGBUK-ANAM-KOREAUNIV,3110313,안암역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:안암|안암역
SEOUL-SEONGBUK-ANAM-KOREAUNIV,3120074,안암역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:안암|안암역
SEOUL-SEONGBUK-GIREUM,3110307,길음역 7번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:길음|길음역
SEOUL-SEONGBUK-GIREUM,3110308,길음역 8번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:길음|길음역
SEOUL-SEONGBUK-GIREUM,3110310,길음역 10번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:길음|길음역
SEOUL-SEONGBUK-GIREUM,3120073,미아사거리,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아사거리
SEOUL-SEONGBUK-GIREUM,3130121,길음시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:길음
SEOUL-SEONGBUK-HANSUNG-SEONGBUK,3110286,한성대입구역 5번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:한성대|한성대입구역|한성대입구
SEOUL-SEONGBUK-HANSUNG-SEONGBUK,3110291,한성대입구역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:한성대|한성대입구역|한성대입구
SEOUL-SEONGBUK-HANSUNG-SEONGBUK,3120070,한성대입구역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:한성대|한성대입구역|한성대입구
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110330,돌곶이역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돌곶이역|돌곶이
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110331,돌곶이역 8번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돌곶이역|돌곶이
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110332,돌곶이역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돌곶이역|돌곶이
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110333,돌곶이역 5번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돌곶이역|돌곶이
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110335,석계역 7번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:석계|석계역
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3130128,돌곶이시장(석관황금시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:돌곶이
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110322,장위1동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:장위
SEOUL-SEONGBUK-SEOKGYE-JANGWI,3110326,장위동성당,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:장위
SEOUL-SEONGBUK-JEONGNEUNG,3110284,정릉북한산국립공원입구,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:정릉|북한산|입구
SEOUL-SEONGBUK-JEONGNEUNG,3130117,정릉시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:정릉|정릉시장
SEOUL-SEONGBUK-JEONGNEUNG,3110282,국민대학교앞,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:국민대
SEOUL-SEONGBUK-JEONGNEUNG,3110289,북한산보국문역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:북한산
SEOUL-SEONGBUK-JEONGNEUNG,3110290,북한산보국문역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:북한산
SEOUL-SEONGBUK-JEONGNEUNG,3110286,한성대입구역 5번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:입구
SEOUL-SEONGBUK-JEONGNEUNG,3110287,정릉3동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:정릉
SEOUL-SEONGBUK-JEONGNEUNG,3110291,한성대입구역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:입구
SEOUL-GANGBUK-SUYU,3110373,수유역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유|수유역
SEOUL-GANGBUK-SUYU,3120076,수유역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유|수유역
SEOUL-GANGBUK-SUYU,3110367,강북구청,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:강북구청
SEOUL-GANGBUK-SUYU,3110351,수유북부시장옆,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유
SEOUL-GANGBUK-SUYU,3110352,수유1동주민센터,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유
SEOUL-GANGBUK-SUYU,3110353,수유동우체국,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유
SEOUL-GANGBUK-SUYU,3110359,수유시장옆,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유
SEOUL-GANGBUK-SUYU,3110360,수유초등학교,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:수유
SEOUL-GANGBUK-MIASAGEORI,3110377,미아사거리역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아사거리|미아사거리역
SEOUL-GANGBUK-MIASAGEORI,3120078,미아사거리역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아사거리|미아사거리역
SEOUL-GANGBUK-MIA-BEON,3110364,미아역 8번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아|미아역
SEOUL-GANGBUK-MIA-BEON,3110365,미아역 5번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아|미아역
SEOUL-GANGBUK-MIA-BEON,3120077,미아역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아|미아역
SEOUL-GANGBUK-MIA-BEON,3110377,미아사거리역 3번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아
SEOUL-GANGBUK-MIA-BEON,3110381,번동주공2단지,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:번동
SEOUL-GANGBUK-MIA-BEON,3120078,미아사거리역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아
SEOUL-GANGBUK-MIA-BEON,3130134,"솔샘시장(미아6,7동골목시장)",전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:미아
SEOUL-GANGBUK-UI-BUKHANSAN,3110341,북한산우이역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:우이|북한산|북한산우이역|북한산우이
SEOUL-GANGBUK-UI-BUKHANSAN,3110345,솔밭공원역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:솔밭공원
SEOUL-GANGBUK-UI-BUKHANSAN,3110362,우이천 계성교,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:우이
SEOUL-GANGBUK-UI-BUKHANSAN,3130133,우이골목시장(우이시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:우이
SEOUL-DOBONG-CHANGDONG,3110409,창동역 2번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동|창동역
SEOUL-DOBONG-CHANGDONG,3120079,창동역,발달상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동|창동역
SEOUL-DOBONG-CHANGDONG,3130153,창동역상점가,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동|창동역
SEOUL-DOBONG-CHANGDONG,3110412,창동중학교,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동
SEOUL-DOBONG-CHANGDONG,3130149,창동신창시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동
SEOUL-DOBONG-CHANGDONG,3130150,창동골목시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:창동
SEOUL-DOBONG-SSANGMUN,3110396,쌍문역1번(쌍리단길),골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문|쌍문역|쌍리단길
SEOUL-DOBONG-SSANGMUN,3130145,쌍문역둘리상점가,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문|쌍문역
SEOUL-DOBONG-SSANGMUN,3130146,쌍문시장(쌍문역골목시장),전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문|쌍문역
SEOUL-DOBONG-SSANGMUN,3130147,쌍문역동측상점가,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문|쌍문역
SEOUL-DOBONG-SSANGMUN,3110387,쌍문초등학교,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문
SEOUL-DOBONG-SSANGMUN,3110398,쌍문2동우체국,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,D,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:쌍문
SEOUL-DOBONG-BANGHAK,3130148,방학동도깨비시장,전통시장,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:방학|도깨비시장
SEOUL-DOBONG-BANGHAK,3110405,방학역 1번,골목상권,2024+ metric system; geometry file 2023-10,SEOUL_MARKET_SHP_2023-10-20,manual_review,,,,C,SRC-SEOUL-OA-15560,2026-08-27,name_keyword:방학|방학역
